,id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
59232,59233,0,0,0,0,0,0,0,3,0,0,1,0,0,2,1,4,3,1,0,0,0,9,0,1,2,0,0,0,0,0,0,0,2,1,0,2,0,2,0,1,0,2,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,16,0,0,7,1,0,0,1,20,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,1,0,0,0,0,Class_9
14452,14453,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,Class_2
53866,53867,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,29,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_8
20750,20751,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,3,0,1,0,0,0,0,0,2,7,0,0,0,0,0,0,0,1,0,1,3,1,2,2,17,0,2,1,0,0,0,0,14,0,1,0,0,0,6,0,0,0,1,0,0,0,6,0,0,0,0,3,1,0,2,0,1,0,0,0,2,0,0,0,6,0,0,0,0,0,2,0,1,20,0,0,0,0,Class_3
1426,1427,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,7,3,0,0,0,0,1,0,2,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,2,5,0,0,0,14,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Class_1
26398,26399,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,4,0,0,8,3,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_4
12370,12371,0,0,0,0,0,0,0,0,0,1,2,0,0,7,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,1,13,1,0,0,0,1,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,0,0,0,Class_2
43097,43098,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,3,0,1,1,0,0,0,3,7,0,0,7,0,0,4,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,Class_6
30080,30081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,23,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Class_5
32824,32825,0,0,5,1,0,0,0,0,0,0,1,0,3,0,0,3,0,4,0,1,0,2,0,5,0,1,4,1,0,0,0,0,0,0,3,1,0,0,0,0,0,10,0,4,0,2,1,0,1,0,0,0,0,8,0,0,2,0,0,8,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,Class_6
12873,12874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
29148,29149,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_5
800,801,0,0,0,0,0,3,2,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,1,11,0,0,7,0,0,0,0,4,0,0,0,2,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5,1,0,11,3,1,0,1,0,0,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Class_1
4392,4393,0,0,0,0,0,0,0,0,21,0,0,0,0,1,3,6,1,1,0,0,0,0,0,3,2,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,22,0,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_2
33289,33290,0,0,11,8,0,0,0,1,1,0,11,0,0,0,0,4,0,0,1,0,1,2,0,0,0,12,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,1,0,7,0,0,1,0,0,1,0,14,0,1,0,0,0,1,1,1,0,2,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,Class_6
24861,24862,0,0,0,0,0,0,0,0,14,0,2,0,0,0,3,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
10069,10070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
18146,18147,0,0,0,0,0,0,0,1,3,0,0,0,0,2,6,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,5,0,0,2,0,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,15,0,4,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,Class_3
7685,7686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
37197,37198,0,0,6,6,0,0,0,0,0,0,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,1,0,0,0,0,0,0,Class_6
8477,8478,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,Class_2
41607,41608,0,0,0,0,0,0,1,0,0,1,1,1,4,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,29,0,0,0,0,0,2,2,0,0,0,1,2,1,0,1,0,0,0,2,0,0,0,0,0,5,7,0,1,0,0,3,0,1,0,0,0,1,6,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_6
60447,60448,0,0,1,0,0,0,0,8,1,0,0,0,3,0,0,4,3,3,0,0,0,1,1,1,2,3,0,2,0,0,0,1,1,1,0,2,0,0,0,0,0,3,0,3,0,0,0,4,2,0,0,0,0,7,0,0,0,0,5,1,0,5,0,0,0,3,14,0,1,0,0,2,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,Class_9
29370,29371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,Class_5
4512,4513,0,0,0,0,0,0,0,1,0,0,3,0,0,6,2,0,0,0,0,0,0,0,0,4,3,0,2,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,Class_2
15735,15736,0,1,0,0,0,0,0,0,0,0,0,0,0,2,15,7,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,2,0,0,0,0,0,0,0,15,2,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,Class_2
46742,46743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_7
38775,38776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
26009,26010,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,4,0,1,1,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,2,0,5,1,1,0,0,1,0,0,0,2,1,0,2,0,5,0,1,0,0,0,1,0,2,0,2,0,0,0,0,1,8,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,1,3,1,0,0,0,0,Class_3
1676,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
45832,45833,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,6,0,2,0,0,0,0,36,0,0,0,0,0,11,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,3,1,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_7
29769,29770,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_5
33936,33937,0,0,14,10,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0,0,0,0,10,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,6,0,3,0,0,0,0,1,1,1,0,0,1,0,Class_6
55201,55202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
22604,22605,0,0,1,0,0,0,0,0,0,0,0,1,0,2,22,6,0,1,0,1,1,2,0,6,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,3,0,2,0,1,0,0,0,4,1,0,0,0,0,4,0,2,0,0,0,0,0,8,0,1,0,0,5,0,0,1,0,11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,Class_3
36953,36954,0,0,1,4,0,0,0,0,0,1,9,0,0,0,0,4,0,0,0,0,0,2,0,1,0,1,5,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,2,0,1,0,1,2,1,0,0,0,4,2,0,0,0,0,0,2,0,1,1,0,0,0,8,0,5,0,0,0,0,0,0,2,1,0,0,0,Class_6
21051,21052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,Class_3
7314,7315,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,Class_2
50323,50324,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Class_8
30124,30125,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_5
6699,6700,0,0,0,1,0,0,1,0,0,0,0,1,0,2,20,5,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Class_2
27735,27736,0,0,0,1,0,0,0,0,0,1,0,0,1,2,27,1,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,6,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,10,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,Class_4
59498,59499,1,0,0,0,1,0,0,1,0,0,1,0,1,2,0,6,0,1,0,0,0,7,0,3,6,1,0,0,49,1,0,9,1,0,0,0,1,0,0,0,2,2,0,3,0,0,1,10,0,0,0,0,7,6,3,0,0,0,1,1,0,18,0,3,5,9,5,1,0,1,0,2,1,4,0,0,25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Class_9
48179,48180,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,1,0,1,0,1,2,12,5,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,2,0,0,1,0,1,0,0,1,2,5,0,1,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,2,28,0,1,0,0,0,0,0,Class_7
36634,36635,0,0,1,0,1,0,0,0,0,2,8,0,2,0,0,6,0,5,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,9,0,0,1,0,2,0,0,0,1,6,1,0,1,0,0,0,0,3,0,0,2,4,2,0,0,1,1,1,0,2,1,0,0,0,0,1,4,2,0,0,0,0,0,0,1,0,0,3,0,Class_6
19157,19158,0,1,2,3,0,0,1,1,0,2,9,0,1,11,1,2,0,0,0,0,1,2,0,1,6,4,0,2,0,0,0,0,4,3,5,2,0,3,0,6,2,0,14,3,0,0,0,0,0,1,0,0,0,11,2,29,0,0,0,1,0,2,2,1,1,0,0,0,1,7,1,1,0,4,2,2,0,0,0,8,0,0,0,0,2,2,1,3,1,0,0,0,0,Class_3
42644,42645,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,3,0,2,1,3,0,1,0,0,1,0,0,0,12,0,0,0,0,0,0,4,1,1,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,9,0,1,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,Class_6
27540,27541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Class_4
38539,38540,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
11167,11168,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,Class_2
59163,59164,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,0,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Class_9
3532,3533,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,Class_2
16075,16076,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,6,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,Class_2
12971,12972,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
13599,13600,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
32145,32146,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,8,0,0,0,1,0,7,0,0,2,0,1,0,1,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,3,1,0,16,0,0,1,0,0,0,7,0,0,2,0,2,0,0,0,0,4,1,2,2,0,0,0,0,0,0,1,1,4,0,0,0,0,Class_6
11094,11095,0,0,0,0,0,0,0,0,9,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
21824,21825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Class_3
23827,23828,0,0,0,0,0,0,0,0,14,0,2,0,0,0,3,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,12,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Class_3
10105,10106,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_2
34181,34182,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
38558,38559,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_6
10156,10157,0,0,0,0,0,1,0,2,0,0,0,0,0,4,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,8,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,Class_2
15379,15380,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_2
55650,55651,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
32891,32892,0,1,1,3,0,0,0,0,0,0,8,0,0,0,0,3,0,2,2,0,0,1,0,1,0,7,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,3,1,0,0,1,0,0,2,0,0,3,0,1,1,0,0,0,0,2,0,2,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,Class_6
41662,41663,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
7080,7081,0,0,1,0,0,0,0,0,3,0,0,0,0,6,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,Class_2
